STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
TX,3,H8TX03040,,Wayne,Avellanet,R,"1,952",4.71%,,,,
TX,3,n/a,,,,R,"41,468",,,,,
TX,3,H8TX03032,,Tom,Daley,D,"33,592",71.63%,,,"108,693",38.03%
TX,3,H8TX03057,,Ronald E. (Ron),Minkow,D,"13,305",28.37%,,,,
TX,3,n/a,,,,D,"46,897",,,,,
TX,3,H2TX27117,,Christopher J.,Claytor,LBT,C,,,,"6,348",2.22%
TX,3,n/a,,,,,"88,365",,,,"285,783",
TX,4,H0TX04037,(I),Ralph M.,Hall,R,"41,764",73.39%,,,"206,906",68.80%
TX,4,H8TX04105,,Kathy,Seei,R,"5,835",10.25%,,,,
TX,4,H4TX04062,,Gene,Christensen,R,"5,492",9.65%,,,,
TX,4,H8TX04113,,Kevin,George,R,"2,965",5.21%,,,,
TX,4,H8TX04121,,Joshua,Kowert,R,852,1.50%,,,,
TX,4,n/a,,,,R,"56,908",,,,,
TX,4,H6TX04083,,Glenn,Melancon,D,"37,416",57.40%,,,"88,067",29.28%
TX,4,H8TX04139,,VaLinda,Hathcox,D,"27,766",42.60%,,,,
TX,4,n/a,,,,D,"65,182",,,,,
TX,4,H8TX04147,,Fred,Annett,LBT,C,,,,"5,771",1.92%
TX,4,n/a,,,,,"122,090",,,,"300,744",
TX,5,H2TX05121,(I),Jeb,Hensarling,R,"45,803",100.00%,,,"162,894",83.59%
TX,5,n/a,,,,R,"45,803",,,,,
TX,5,H8TX05052,,Ken,Ashby,LBT,C,,,,"31,967",16.41%
TX,5,n/a,,,,,"45,803",,,,"194,861",
TX,6,H4TX06117,(I),Joe,Barton,R,"42,054",100.00%,,,"174,008",62.02%
TX,6,n/a,,,,R,"42,054",,,,,
TX,6,H8TX06142,,Ludwig,Otto,D,"33,021",50.82%,,,"99,919",35.61%
TX,6,H8TX06134,,Steve,Bush,D,"31,959",49.18%,,,,
TX,6,n/a,,,,D,"64,980",,,,,
TX,6,H8TX06159,,"Max W., III",Koch,LBT,C,,,,"6,655",2.37%
TX,6,n/a,,,,,"107,034",,,,"280,582",
TX,7,H0TX07055,(I),John,Culberson,R,"44,477",100.00%,,,"162,635",55.90%
TX,7,n/a,,,,R,"44,477",,,,,
TX,7,H8TX07074,,Michael,Skelly,D,"55,771",100.00%,,,"123,242",42.36%
TX,7,n/a,,,,D,"55,771",,,,,
TX,7,H8TX07066,,Drew,Parks,LBT,C,G,,,"5,057",1.74%
TX,7,n/a,,,,,"100,248",,,,"290,934",
TX,8,H6TX08100,(I),Kevin,Brady,R,"51,011",100.00%,,,"207,128",72.56%
TX,8,n/a,,,,R,"51,011",,,,,
TX,8,H8TX08056,,Kent,Hargett,D,"55,817",100.00%,,,"70,758",24.79%
TX,8,n/a,,,,D,"55,817",,,,,
TX,8,H8TX08064,,Brian,Stevens,LBT,C,,,,"7,565",2.65%
TX,8,n/a,,,,,"106,828",,,,"285,451",
TX,9,H4TX09095,(I),Al,Green,D,"73,657",100.00%,,,"143,868",93.65%
TX,9,n/a,,,,D,"73,657",,,,,
TX,9,H8TX09112,,Brad,Walters,LBT,C,,,,"9,760",6.35%
TX,9,n/a,,,,,"73,657",,,,"153,628",
TX,10,H4TX10093,(I),Michael T.,McCaul,R,"44,214",100.00%,,,"179,493",53.89%
TX,10,n/a,,,,R,"44,214",,,,,
TX,10,H8TX10052,,Larry Joe,Doherty,D,"51,977",61.11%,,,"143,719",43.15%
TX,10,H8TX10060,,Dan,Grant,D,"33,072",38.89%,,,,
TX,10,n/a,,,,D,"85,049",,,,,
TX,10,H8TX10078,,Matt,Finkel,LBT,C,,,,"9,871",2.96%
TX,10,n/a,,,,,"129,263",,,,"333,083",
TX,11,H4TX19136,(I),Mike,Conaway,R,"61,409",100.00%,,,"189,625",88.33%
TX,11,n/a,,,,R,"61,409",,,,,
TX,11,H8TX11084,,John R.,Strohm,LBT,C,,,,"25,051",11.67%
TX,11,n/a,,,,,"61,409",,,,"214,676",
TX,12,H6TX12060,(I),Kay,Granger,R,"49,374",100.00%,,,"181,662",67.59%
TX,12,n/a,,,,R,"49,374",,,,,
TX,12,H8TX12058,,Tracey,Smith,D,"48,975",100.00%,,,"82,250",30.60%
TX,12,n/a,,,,D,"48,975",,,,,
TX,12,H8TX12066,,Shiloh Sidney,Shambaugh,LBT,C,,,,"4,842",1.80%
TX,12,n/a,,,,,"98,349",,,,"268,754",
TX,13,H4TX13014,(I),Mac,Thornberry,R,"56,807",100.00%,,,"180,078",77.65%
TX,13,n/a,,,,R,"56,807",,,,,
TX,13,H6TX13100,,Roger James,Waun,D,"35,649",100.00%,,,"51,841",22.35%
TX,13,n/a,,,,D,"35,649",,,,,
TX,13,n/a,,,,,"92,456",,,,"231,919",
TX,14,H6TX22101,(I),Ron,Paul,R,"37,777",70.43%,,,"191,293",100.00%
TX,14,H8TX14112,,W. Chris,Peden,R,"15,859",29.57%,,,,
TX,14,n/a,,,,R,"53,636",,,,,
TX,14,n/a,,,,,"53,636",,,,"191,293",
TX,15,H6TX15055,(I),Rub_n,Hinojosa,D,"77,227",100.00%,,,"107,578",65.71%
TX,15,n/a,,,,D,"77,227",,,,,
TX,15,H6TX15113,,Eddie,Zamora,R,"8,370",100.00%,,,"52,303",31.95%
TX,15,n/a,,,,R,"8,370",,,,,
TX,15,H8TX15044,,Gricha,Raether,LBT,C,,,,"3,827",2.34%
TX,15,n/a,,,,,"85,597",,,,"163,708",
TX,16,H6TX00115,(I),Silvestre,Reyes,D,"75,058",80.42%,,,"130,375",82.14%
TX,16,H2TX18041,,Jorge,Artalejo,D,"18,274",19.58%,,,,
TX,16,n/a,,,,D,"93,332",,,,,
TX,16,H6TX16111,,"Benjamin Eloy ""Ben""",Mendoza,I,n/a,,,,"16,348",10.30%
TX,16,H8TX16067,,Mette A.,Baker,LBT,C,,,,"12,000",7.56%
TX,16,n/a,,,,,"93,332",,,,"158,723",
TX,17,H8TX06035,(I),Chet,Edwards,D,"60,557",100.00%,,,"134,592",52.98%
TX,17,n/a,,,,D,"60,557",,,,,
TX,17,H8TX17107,,Rob,Curnock,R,"44,448",100.00%,,,"115,581",45.50%
TX,17,n/a,,,,R,"44,448",,,,,
TX,17,H6TX12128,,Gardner C.,Osborne,LBT,C,,,,"3,849",1.52%
TX,17,n/a,,,,,"105,005",,,,"254,022",
TX,18,H4TX18054,(I),Sheila Jackson,Lee,D,"78,161",100.00%,,,"148,617",77.32%
TX,18,n/a,,,,D,"78,161",,,,,
TX,18,H8TX18139,,John,Faulk,R,"5,638",78.56%,,,"39,095",20.34%
TX,18,H8TX18147,,T.J.,Baker Holm,R,"1,539",21.44%,,,,
TX,18,n/a,,,,R,"7,177",,,,,
TX,18,H8TX18154,,Mike,Taylor,LBT,C,,,,"4,486",2.33%
TX,18,n/a,,,,,"85,338",,,,"192,198",
TX,19,H4TX19102,(I),Randy,Neugebauer,R,"54,099",100.00%,,,"168,501",72.44%
TX,19,n/a,,,,R,"54,099",,,,,
TX,19,H8TX19087,,Dwight,Fullingim,D,"26,966",61.63%,,,"58,030",24.95%
TX,19,H8TX19095,,Rufus,Mark,D,"16,786",38.37%,,,,
TX,19,n/a,,,,D,"43,752",,,,,
TX,19,H4TX19235,,"Richard ""Chip""",Peterson,LBT,C,,,,"6,080",2.61%
TX,19,n/a,,,,,"97,851",,,,"232,611",
TX,20,H8TX20077,(I),Charles A.,Gonzalez,D,"52,245",100.00%,,,"127,298",71.90%
TX,20,n/a,,,,D,"52,245",,,,,
TX,20,H8TX20135,,Robert,Litoff,R,"10,409",100.00%,,,"44,585",25.18%
TX,20,n/a,,,,R,"10,409",,,,,
TX,20,H8TX28039,,Michael,Idrogo,LBT,C,G,,,"5,172",2.92%
TX,20,n/a,,,,,"62,654",,,,"177,055",
TX,21,H6TX21012,(I),Lamar,Smith,R,"64,350",100.00%,,,"243,471",80.00%
TX,21,H6TX21178,,James Arthur,Strohm,LBT,C,G,,,"60,879",20.00%
TX,21,n/a,,,,R,"64,350",,,,,
TX,21,n/a,,,,,"64,350",,,,"304,350",
TX,22,H8TX22107,,Pete,Olson,R,"11,634",20.71%,"15,511",68.52%,"161,996",52.43%
TX,22,H6TX22184,,Shelley,Sekula Gibbs,R,"16,697",29.73%,"7,125",31.48%,,
TX,22,H8TX22131,,John,Manlove,R,"8,399",14.95%,,,,
TX,22,H6TX22200,,Robert,Talton,R,"8,169",14.54%,,,,
TX,22,H8TX22123,,Dean,Hrbacek,R,"5,864",10.44%,,,,
TX,22,H8TX22172,,Cynthia,Dunbar,R,"2,116",3.77%,,,,
TX,22,H8TX22156,,Brian,Klock,R,992,1.77%,,,,
TX,22,H8TX22115,,Jim,Squier,R,989,1.76%,,,,
TX,22,H8TX22164,,Kevyn,Bazzy,R,880,1.57%,,,,
TX,22,H8TX22149,,Ryan,Rowley,R,424,0.75%,,,,
TX,22,n/a,,,,R,"56,164",,"22,636",,,
TX,22,H6TX09033,(I),Nick,Lampson,D,"73,831",100.00%,,,"140,160",45.36%
TX,22,n/a,,,,D,"73,831",,,,,
TX,22,H8TX22180,,John,Wieder,LBT,C,G,,,"6,839",2.21%
TX,22,n/a,,,,,"129,995",,"22,636",,"308,995",
TX,23,H8TX28013,(I),Ciro D.,Rodriguez,D,"71,716",100.00%,,,"134,090",55.76%
TX,23,n/a,,,,D,"71,716",,,,,
TX,23,H8TX23097,,Lyle,Larson,R,"18,681",61.55%,,,"100,799",41.92%
TX,23,H4TX28046,,Quico,Conseco,R,"11,671",38.45%,,,,
TX,23,n/a,,,,R,"30,352",,,,,
TX,23,H8TX23105,,Lani,Connolly,LBT,C,G,,,"5,581",2.32%
TX,23,n/a,,,,,"102,068",,,,"240,470",
TX,24,H4TX24094,(I),Kenny E.,Marchant,R,"30,378",100.00%,,,"151,434",55.98%
TX,24,n/a,,,,R,"30,378",,,,,
TX,24,H8TX24087,,Tom,Love,D,"49,166",100.00%,,,"111,089",41.07%
TX,24,n/a,,,,D,"49,166",,,,,
TX,24,H8TX24095,,David A.,Casey,LBT,C,G,,,"7,972",2.95%
TX,24,n/a,,,,,"79,544",,,,"270,495",
TX,25,H4TX10028,(I),Lloyd,Doggett,D,"110,108",100.00%,,,"191,755",65.83%
TX,25,n/a,,,,D,"110,108",,,,,
TX,25,H8TX25084,,George L.,Morovich,R,"23,213",100.00%,,,"88,693",30.45%
TX,25,n/a,,,,R,"23,213",,,,,
TX,25,H8TX25100,,Jim,Stutsman,LBT,C,G,,,"10,848",3.72%
TX,25,H8TX25092,,Lorraine,DeNardis,LBT,C,,,,,
TX,25,n/a,,,,,"133,321",,,,"291,296",
TX,26,H2TX26093,(I),Michael C.,Burgess,R,"41,328",100.00%,,,"195,181",60.17%
TX,26,n/a,,,,R,"41,328",,,,,
TX,26,H8TX26058,,Ken,Leach,D,"54,417",100.00%,,,"118,167",36.43%
TX,26,n/a,,,,D,"54,417",,,,,
TX,26,H8TX26066,,Stephanie B.,Weiss,LBT,C,G,,,"11,028",3.40%
TX,26,n/a,,,,,"95,745",,,,"324,376",
TX,27,H2TX27026,(I),Solomon P.,Ortiz,D,"77,513",100.00%,,,"104,864",57.95%
TX,27,n/a,,,,D,"77,513",,,,,
TX,27,H4TX27030,,William Willie,Vaden,R,"9,292",56.22%,,,"69,458",38.38%
TX,27,H8TX27023,,George,Benavides,R,"7,236",43.78%,,,,
TX,27,n/a,,,,R,"16,528",,,,,
TX,27,H6TX27050,,Robert E.,Powell,LBT,C,G,,,"6,629",3.66%
TX,27,n/a,,,,,"94,041",,,,"180,951",
TX,28,H2TX23082,(I),Henry,Cuellar,D,"84,819",100.00%,,,"123,494",68.71%
TX,28,n/a,,,,D,"84,819",,,,,
TX,28,H8TX28195,,Jim,Fish,R,"14,073",100.00%,,,"52,524",29.22%
TX,28,n/a,,,,R,"14,073",,,,,
TX,28,H8TX28203,,Ross Lynn,Leone,LBT,C,G,,,"3,722",2.07%
TX,28,n/a,,,,,"98,892",,,,"179,740",
TX,29,H2TX29030,(I),Gene,Green,D,"42,222",100.00%,,,"79,718",74.65%
TX,29,n/a,,,,D,"42,222",,,,,
TX,29,H6TX29049,,Eric,Story,R,"5,302",100.00%,,,"25,512",23.89%
TX,29,n/a,,,,R,"5,302",,,,,
TX,29,H8TX29037,,Joel,Grace,LBT,C,G,,,"1,564",1.46%
TX,29,n/a,,,,,"47,524",,,,"106,794",
TX,30,H2TX00015,(I),Eddie Bernice,Johnson,D,"90,425",100.00%,,,"168,249",82.48%
TX,30,n/a,,,,D,"90,425",,,,,
TX,30,H6TX30104,,Fred,Wood,R,"5,366",100.00%,,,"32,361",15.87%
TX,30,n/a,,,,R,"5,366",,,,,
TX,30,H8TX30035,,Jarrett,Woods,LBT,C,G,,,"3,366",1.65%
TX,30,n/a,,,,,"95,791",,,,"203,976",
TX,31,H2TX31044,(I),John,Carter,R,"46,388",100.00%,,,"175,563",60.27%
TX,31,n/a,,,,R,"46,388",,,,,
TX,31,H8TX31017,,Brian P.,Ruiz,D,"58,792",100.00%,,,"106,559",36.58%
TX,31,n/a,,,,D,"58,792",,,,,
TX,31,H8TX31025,,Barry N.,Cooper,LBT,C,G,,,"9,182",3.15%
TX,31,n/a,,,,,"105,180",,,,"291,304",
TX,32,H2TX03126,(I),Pete,Sessions,R,"28,736",100.00%,,,"116,283",57.25%
TX,32,n/a,,,,R,"28,736",,,,,
TX,32,H8TX32015,,Eric,Roberson,D,"20,043",44.86%,"1,981",72.46%,"82,406",40.57%
TX,32,H8TX32031,,Steve,Love,D,"14,929",33.42%,753,27.54%,,
TX,32,H8TX32023,,Dennis C.,Burns,D,"9,705",21.72%,,,,
TX,32,n/a,,,,D,"44,677",,"2,734",,,
TX,32,H8TX32049,,Alex,Bischoff,LBT,,,,,"4,421",2.18%
TX,32,n/a,,,,,"73,413",,"2,734",,"203,110",
TX,H,n/a,,,,,"2,814,376",,"25,370",,"7,528,622",
TX,S,S2TX00106,(I),John,Cornyn,R,"997,216",81.48%,,,"4,337,469",54.82%
TX,S,S8TX00210,,Larry,Kilgore,R,"226,649",18.52%,,,,
TX,S,n/a,,,,R,"1,223,865",,,,,
TX,S,S8TX00202,,Richard J. (Rick),Noriega,D,"1,110,579",51.01%,,,"3,389,365",42.84%
TX,S,S4TX00227,,Gene,Kelly,D,"584,966",26.87%,,,,
TX,S,S8TX00228,,Ray,McMurrey,D,"269,402",12.37%,,,,
TX,S,S8TX00236,,Rhett R.,Smith,D,"212,305",9.75%,,,,
TX,S,n/a,,,,D,"2,177,252",,,,,
TX,S,S8TX00251,,Yvonne Adams,Schick,LBT,C,G,,,"185,241",2.34%
TX,S,S2TX00254,,Scott,Jameson,LBT,C,,,,,
TX,S,S8TX00244,,Jon,Roland,LBT,C,,,,,
TX,S,n/a,,,,,"3,401,117",,,,"7,912,075",
UT,1,H2UT01094,(I),Rob,Bishop,R,*,,,,"196,799",64.85%
UT,1,H8UT01083,,Morgan,Bowen,D,*,,,,"92,469",30.47%
UT,1,H8UT01091,,Kirk D.,Pearson,CON,*,,,,"7,397",2.44%
UT,1,H8UT01109,,Joseph Geddes,Buchman,LBT,*,,,,"6,780",2.23%
UT,1,n/a,,,,,,,,,"303,445",
UT,2,H0UT02096,(I),Jim,Matheson,D,*,,,,"220,666",63.35%
UT,2,H8UT02198,,Bill,Dew,R,*,,,,"120,083",34.47%
UT,2,H8UT02156,,Chris,Jacobs,R,,,,,,
UT,2,H8UT02164,,Brian E.,Jenkins,R,,,,,,
UT,2,H8UT02206,,Donald W.,Ferguson,R,,,,,,
UT,2,H8UT02214,,Kenneth L.,Gray,R,,,,,,
UT,2,H4UT02106,,Merrill,Cook,R,,,,,,
UT,2,H8UT02180,,Mathew,Arndt,LBT,*,,,,"4,576",1.31%
UT,2,H8UT02172,,Dennis Ray,Emery,CON,*,,,,"3,000",0.86%
UT,2,n/a,,,,,,,,,"348,325",
UT,3,H8UT03089,,Jason,Chaffetz,R,"28,618",59.78%,,,"187,035",65.61%
UT,3,H6UT03042,(I),Chris,Cannon,R,"19,255",40.22%,,,,
UT,3,H2UT03173,,Stone,Fonua,R,,,,,,
UT,3,H8UT03097,,David O.,Leavitt,R,,,,,,
UT,3,H8UT03113,,"Joe ""NPC""",Ferguson,R,,,,,,
UT,3,n/a,,,,R,"47,873",,,,,
UT,3,H8UT03105,,Bennion L.,Spencer,D,*,,,,"80,626",28.28%
UT,3,H6UT03141,,Jim,Noorlander,CON,*,,,,"17,408",6.11%
UT,3,n/a,,,,,"47,873",,,,"285,069",
UT,H,n/a,,,,,"47,873",,,,"936,839",
VT,0,H6VT00160,(I),Peter,Welch,D/R,"19,566",87.74%,,,"248,203",83.25%
VT,0,H8VT00117,,Craig Barclay,Hill,D,"2,635",11.82%,,,,
VT,0,n/a,,,Scattered,W(D),98,0.44%,,,,
VT,0,n/a,,,,D,"22,299",,,,,
VT,0,n/a,,,Scattered,W(R),609,50.37%,,,,
VT,0,H6VT00160,(I),Peter,Welch,W(R),600,49.63%,,,,
VT,0,n/a,,,,R,"1,209",,,,,
VT,0,H8VT00133,,Mike,Bethel,I,n/a,,,,"14,349",4.81%
VT,0,H6VT00228,,Jerry,Trudell,ENE,,,,,"10,818",3.63%
VT,0,H8VT00125,,Thomas J.,Hermann,PRO,261,88.47%,,,"9,081",3.05%
VT,0,n/a,,,Scattered,W(PRO),34,11.53%,,,,
VT,0,n/a,,,,PRO,295,,,,,
VT,0,H8VT00141,,Cris,Ericson,I,n/a,,,,"7,841",2.63%
VT,0,H2VT00094,,Jane,Newton,LU,131,95.62%,,,"5,307",1.78%
VT,0,n/a,,,Scattered,W(LU),6,4.38%,,,,
VT,0,n/a,,,,LU,137,,,,,
VT,0,,,,Scattered,W,,,,,"2,552",0.86%
VT,0,n/a,,,,,"23,940",,,,"298,151",
VT,H,n/a,,,,,"23,940",,,,"298,151",
VI,0,H4VI00054,(I),Donna M.,Christensen,D,"8,559",78.86%,,,"28,153",99.76%
VI,0,H2VI00033,,Victor O.,Frazer,D,"2,289",21.09%,,,,
VI,0,n/a,,,Scattered,W(D),5,0.05%,,,,
VI,0,,,,Scattered,W,,,,,69,0.86%
VI,0,n/a,,,,D,"10,853",,,,,
VI,0,n/a,,,,,"10,853",,,,"28,222",
VI,H,n/a,,,,,"10,853",,,,"28,222",
VA,1,H8VA01147,(I),"Robert J. ""Rob""",Wittman,R,Unopposed,,,,"203,839",56.58%
VA,1,H8VA01246,,"Bill S., Jr.",Day,D,#,,,,"150,432",41.75%
VA,1,H8VA01212,,Keith B.,Hummel,D,Winner*,,,,,
VA,1,H8VA01238,,Nathan D.,Larson,LBT,n/a,,,,"5,265",1.46%
VA,1,n/a,,,Scattered,W,,,,,756,0.21%
VA,1,n/a,,,,,,,,,"360,292",
VA,2,H8VA02046,,"Glenn C., III",Nye,D,Unopposed,,,,"141,857",52.40%
VA,2,H4VA02037,(I),Thelma D.,Drake,R,Unopposed,,,,"128,486",47.46%
VA,2,n/a,,,Scattered,W,,,,,368,0.14%
VA,2,n/a,,,,,,,,,"270,711",
VA,3,H6VA01117,(I),"Robert C. ""Bobby""",Scott,D,Unopposed,,,,"239,911",97.02%
VA,3,n/a,,,Scattered,W,,,,,"7,377",2.98%
VA,3,n/a,,,,,,,,,"247,288",
VA,4,H2VA04052,(I),J. Randy,Forbes,R,Unopposed,,,,"199,075",59.51%
VA,4,H8VA04018,,Andrea R.,Miller,D,Winner,,,,"135,041",40.37%
VA,4,n/a,,,Scattered,W,,,,,405,0.12%
VA,4,n/a,,,,,,,,,"334,521",
VA,5,H8VA05106,,Tom S. P.,Perriello,D,Winner,,,,"158,810",50.09%
VA,5,H6VA05068,(I),"Virgil H., Jr.",Goode,R,Unopposed,,,,"158,083",49.86%
VA,5,n/a,,,Scattered,W,,,,,183,0.06%
VA,5,n/a,,,,,,,,,"317,076",
VA,6,H2VA06115,(I),"R. W. ""Bob""",Goodlatte,R,Unopposed,,,,"192,350",61.57%
VA,6,H8VA06047,,"S. ""Sam""",Rasoul,D,Winner,,,,"114,367",36.61%
VA,6,H8VA06062,,Janice Lee,Allen,I,,,,,"5,413",1.73%
VA,6,n/a,,,Scattered,W,,,,,262,0.08%
VA,6,n/a,,,,,,,,,"312,392",
VA,7,H0VA07042,(I),Eric I.,Cantor,R,Unopposed,,,,"233,531",62.72%
VA,7,H8VA07045,,Anita,Hartke,D,Unopposed,,,,"138,123",37.10%
VA,7,n/a,,,Scattered,W,,,,,683,0.18%
VA,7,n/a,,,,,,,,,"372,337",
VA,8,H0VA08040,(I),"James P. ""Jim,"" Jr.",Moran,D,"11,792",86.99%,,,"222,986",67.94%
VA,8,H8VA08126,,Matthew T.,Famiglietti,D,"1,764",13.01%,,,,
VA,8,n/a,,,,D,"13,556",,,,,
VA,8,H6VA08211,,Mark W.,Ellmore,R,"3,286",56.05%,,,"97,425",29.68%
VA,8,H8VA08134,,Amit K.,Singh,R,"2,577",43.95%,,,,
VA,8,n/a,,,,R,"5,863",,,,,
VA,8,H8VA08142,,J. Ron,Fisher,IGR,,,,,"6,829",2.08%
VA,8,n/a,,,Scattered,W,,,,,957,0.29%
VA,8,n/a,,,,,"19,419",,,,"328,197",
VA,9,H2VA09010,(I),Rick C.,Boucher,D,Winner,,,,"207,306",97.07%
VA,9,n/a,,,Scattered,W,,,,,"6,264",2.93%
VA,9,n/a,,,,,,,,,"213,570",
VA,10,H6VA10050,(I),Frank R.,Wolf,R,"16,726",91.74%,,,"223,140",58.80%
VA,10,H8VA10064,,Vern P.,McKinley,R,"1,506",8.26%,,,,
VA,10,n/a,,,,R,"18,232",,,,,
VA,10,H6VA10183,,Judy M.,Feder,D,"5,462",61.79%,,,"147,357",38.83%
VA,10,H8VA10072,,Mike R.,Turner,D,"3,377",38.21%,,,,
VA,10,n/a,,,,D,"8,839",,,,,
VA,10,H6VA10191,,Neeraj C.,Nigam,I,,,,,"8,457",2.23%
VA,10,n/a,,,Scattered,W,,,,,526,0.14%
VA,10,n/a,,,,,"27,071",,,,"379,480",
VA,11,H8VA11062,,"Gerald E.  ""Gerry""",Connolly,D,"14,233",57.92%,,,"196,598",54.69%
VA,11,H8VA11039,,Leslie L.,Byrne,D,"8,196",33.35%,,,,
VA,11,H8VA11013,,Douglas J.,Denneny,D,"1,508",6.14%,,,,
VA,11,H8VA11054,,Lori P.,Alexander,D,638,2.60%,,,,
VA,11,n/a,,,,D,"24,575",,,,,
VA,11,H8VA11021,,Keith S.,Fimian,R,Unopposed,,,,"154,758",43.05%
VA,11,H4VA11053,,Joseph P.,Oddo,IGR,n/a,,,,"7,271",2.02%
VA,11,n/a,,,Scattered,W,,,,,864,0.24%
VA,11,n/a,,,,,"24,575",,,,"359,491",
VA,H,n/a,,,,,"71,065",,,,"3,495,355",
VA,S,S6VA00093,,Mark R.,Warner,D,Unopposed,,,,"2,369,327",65.03%
VA,S,S8VA00255,,Jim,Gilmore,R,Winner,,,,"1,228,830",33.73%
VA,S,S8VA00263,,Bob,Marshall,R,Loser,,,,,
VA,S,S8VA00289,,Bob,Berry,R,Loser,,,,,
VA,S,S6VA00135,,Glenda Gail,Parker,IGR,n/a,,,,"21,690",0.60%
VA,S,S8VA00271,,William B.,Redpath,LBT,n/a,,,,"20,269",0.56%
VA,S,n/a,,,Scattered,W,,,,,"3,178",0.09%
VA,S,n/a,,,,,,,,,"3,643,294",
WA,1,H2WA04090,(I),Jay,Inslee,D,"104,342",66.44%,,,"233,780",67.76%
WA,1,n/a,,,,D,"104,342",,,,,
WA,1,H6WA01162,,Larry,Ishmael,GOP,"52,700",33.56%,,,"111,240",32.24%
WA,1,n/a,,,,GOP,"52,700",,,,,
WA,1,n/a,,,,,"157,042",,,,"345,020",
WA,2,H0WA02080,(I),Rick,Larsen,D,"98,304",54.33%,,,"217,416",62.39%
WA,2,H0WA02148,,Glen S.,Johnson,D,"5,590",3.09%,,,,
WA,2,H8WA02158,,Doug,Schaffer,D,"8,857",4.89%,,,,
WA,2,n/a,,,,D,"112,751",,,,,
WA,2,H8WA02141,,Rick,Bart,R,"68,189",37.69%,,,"131,051",37.61%
WA,2,n/a,,,,R,"68,189",,,,,
WA,2,n/a,,,,,"180,940",,,,"348,467",
WA,3,H6WA03135,(I),Brian,Baird,D,"83,409",50.59%,,,"216,701",64.01%
WA,3,H4WA03098,,Cheryl,Crist,D,"21,356",12.95%,,,,
WA,3,n/a,,,,D,"104,765",,,,,
WA,3,H8WA03156,,Michael,Delavar,R,"32,372",19.63%,,,"121,828",35.99%
WA,3,H8WA03164,,Christine,Webb,R,"27,738",16.82%,,,,
WA,3,n/a,,,,R,"60,110",,,,,
WA,3,n/a,,,,,"164,875",,,,"338,529",
WA,4,H2WA04041,(I),Doc,Hastings,R,"93,241",62.19%,,,"169,940",63.09%
WA,4,H8WA04048,,Gordon Allen,Pross,GOP,"6,842",4.56%,,,,
WA,4,n/a,,,,GOP/R,"100,083",,,,,
WA,4,H8WA04071,,George,Fearing,D,"49,841",33.24%,,,"99,430",36.91%
WA,4,n/a,,,,D,"49,841",,,,,
WA,4,n/a,,,,,"149,924",,,,"269,370",
WA,5,H4WA05077,(I),Cathy McMorris,Rodgers,R,"96,584",56.29%,,,"211,305",65.28%
WA,5,H8WA05110,,Kurt,Erickson,R,"12,155",7.08%,,,,
WA,5,n/a,,,,R,"108,739",,,,,
WA,5,H8WA05102,,Mark,Mays,D,"34,251",19.96%,,,"112,382",34.72%
WA,5,H8WA05151,,Barbara,Lampert,D,"19,645",11.45%,,,,
WA,5,n/a,,,,D,"53,896",,,,,
WA,5,H8WA05144,,Randall,Yearout,CON,"5,268",3.07%,,,,
WA,5,n/a,,,,CON,"5,268",,,,,
WA,5,H8WA05136,,John H.,Beck,LBT,"3,673",2.14%,,,,
WA,5,n/a,,,,LBT,"3,673",,,,,
WA,5,n/a,,,,,"171,576",,,,"323,687",
WA,6,H6WA06021,(I),Norm,Dicks,D,"96,862",57.26%,,,"205,991",66.86%
WA,6,H8WA00012,,Paul,Richmond,D,"14,983",8.86%,,,,
WA,6,n/a,,,,D,"111,845",,,,,
WA,6,H4WA06067,,Doug,Cloud,R,"51,300",30.33%,,,"102,081",33.14%
WA,6,n/a,,,,R,"51,300",,,,,
WA,6,H8WA06092,,Gary,Murrell,GRE,"6,014",3.56%,,,,
WA,6,n/a,,,,GRE,"6,014",,,,,
WA,6,n/a,,,,,"169,159",,,,"308,072",
WA,7,H8WA07132,(I),Jim,McDermott,D,"95,344",73.82%,,,"291,963",83.65%
WA,7,H6WA07409,,Donovan,Rivers,D,"6,685",5.18%,,,,
WA,7,H8WA07181,,Goodspaceguy,Nelson,D,"3,199",2.48%,,,,
WA,7,n/a,,,,D,"105,228",,,,,
WA,7,H6WA07391,,Steve,Beren,R,"19,307",14.95%,,,"57,054",16.35%
WA,7,n/a,,,,R,"19,307",,,,,
WA,7,H8WA07199,,Mark A.,Goldman,NOP,"3,410",2.64%,,,,
WA,7,H8WA07207,,Al,Schaefer,NOP,"1,216",0.94%,,,,
WA,7,n/a,,,,NOP,"4,626",,,,,
WA,7,n/a,,,,,"129,161",,,,"349,017",
WA,8,H4WA08071,(I),Dave,Reichert,R,"74,140",48.54%,,,"191,568",52.78%
WA,8,n/a,,,,R,"74,140",,,,,
WA,8,H6WA08068,,Darcy,Burner,D,"68,010",44.53%,,,"171,358",47.22%
WA,8,H8WA08072,,James E. ,Vaughn,D,"5,051",3.31%,,,,
WA,8,H8WA08080,,Keith,Arnold,D,"1,886",1.23%,,,,
WA,8,n/a,,,,D,"74,947",,,,,
